Tm	Rec_ID	AvgTamb	AvgHamb	AvgGSi00	AvgTSi00	AvgSPN1_G	AvgSPN1_D	AvgWind_S	AvgWind_D	AvgAir_P	AvgTmod
2015-06-13 12:01:00	155668	33.233	59.362	584.263	47.119	574.573	174.293	2.520	217.257	1004.452	51.890
2015-06-13 12:02:00	155669	33.232	59.666	653.944	46.762	640.180	172.940	3.059	214.889	1004.390	51.301
2015-06-13 12:03:00	155670	33.092	59.849	657.640	46.370	643.391	172.848	3.320	200.474	1004.375	50.142
2015-06-13 12:04:00	155671	32.963	60.019	631.484	45.976	622.753	177.391	2.842	207.466	1004.385	49.186
2015-06-13 12:05:00	155672	32.926	59.685	807.320	45.892	794.948	180.323	2.460	193.545	1004.388	48.939
2015-06-13 12:06:00	155673	32.895	60.163	983.197	46.844	964.232	179.921	2.330	184.811	1004.392	49.205
2015-06-13 12:07:00	155674	32.937	59.853	911.691	48.268	894.506	180.074	2.640	237.810	1004.387	49.930
2015-06-13 12:08:00	155675	32.970	58.584	790.221	48.648	781.896	186.649	3.122	241.920	1004.296	50.294
2015-06-13 12:09:00	155676	32.926	58.814	741.226	48.388	734.002	194.461	3.463	247.860	1004.349	50.081
2015-06-13 12:10:00	155677	32.841	59.954	618.169	47.587	617.304	206.740	3.663	259.557	1004.311	49.578
2015-06-13 12:11:00	155678	32.733	59.974	650.154	46.657	657.464	224.775	2.863	250.494	1004.276	48.817
2015-06-13 12:12:00	155679	32.641	60.707	764.276	46.342	772.441	243.892	2.450	233.841	1004.239	48.320
2015-06-13 12:13:00	155680	32.614	61.642	713.714	46.771	724.872	264.064	1.126	221.340	1004.316	48.371
2015-06-13 12:14:00	155681	32.624	61.921	549.766	47.009	579.027	292.263	0.909	179.469	1004.281	48.648
2015-06-13 12:15:00	155682	32.638	62.255	446.833	46.439	493.499	321.727	1.567	229.090	1004.232	48.621
2015-06-13 12:16:00	155683	32.679	61.655	428.983	45.094	475.230	343.149	2.066	246.301	1004.185	48.005
2015-06-13 12:17:00	155684	32.655	62.413	429.743	44.082	469.163	359.475	2.346	221.392	1004.207	47.312
2015-06-13 12:18:00	155685	32.646	62.576	444.869	43.417	475.581	376.908	2.056	204.251	1004.201	46.708
2015-06-13 12:19:00	155686	32.646	61.896	469.273	42.782	492.008	393.050	1.575	230.235	1004.233	46.232
2015-06-13 12:20:00	155687	32.623	61.787	499.221	42.449	513.176	406.061	2.038	217.868	1004.206	45.897
2015-06-13 12:21:00	155688	32.638	60.262	543.334	42.397	547.521	417.021	1.907	231.056	1004.198	45.731
2015-06-13 12:22:00	155689	32.625	59.712	524.507	42.414	531.777	427.335	3.094	260.807	1004.138	45.465
2015-06-13 12:23:00	155690	32.532	59.721	529.798	42.300	539.037	438.610	2.450	242.953	1004.144	45.080
2015-06-13 12:24:00	155691	32.470	60.679	555.982	42.409	560.924	445.510	2.002	234.103	1004.115	44.894
2015-06-13 12:25:00	155692	32.468	61.014	590.688	42.900	589.982	451.532	2.336	204.643	1004.111	44.974
2015-06-13 12:26:00	155693	32.502	60.332	617.883	43.314	615.814	455.725	1.217	199.267	1004.097	45.193
2015-06-13 12:27:00	155694	32.521	60.818	580.826	43.833	589.684	460.712	0.801	234.535	1004.084	45.628
2015-06-13 12:28:00	155695	32.596	61.097	627.896	44.418	626.941	461.551	1.430	241.879	1004.047	46.037
2015-06-13 12:29:00	155696	32.634	60.641	671.943	44.736	662.891	458.873	1.636	229.166	1004.020	46.414
2015-06-13 12:30:00	155697	32.662	60.666	594.455	44.764	598.134	457.641	2.001	223.779	1003.958	46.573
2015-06-13 12:31:00	155698	32.713	60.394	546.789	44.682	557.393	457.301	1.750	218.975	1003.955	46.771
2015-06-13 12:32:00	155699	32.762	59.948	527.046	44.494	539.235	456.398	2.343	186.993	1003.890	46.946
2015-06-13 12:33:00	155700	32.829	58.708	505.391	44.329	520.722	456.044	2.652	184.530	1003.947	46.903
2015-06-13 12:34:00	155701	32.860	57.732	527.243	43.721	535.778	456.605	3.156	193.718	1003.892	46.601
2015-06-13 12:35:00	155702	32.864	57.708	520.698	43.189	528.354	456.377	2.301	199.305	1003.908	46.175
2015-06-13 12:36:00	155703	32.834	58.511	499.763	42.989	513.384	459.214	1.448	211.608	1003.936	45.909
2015-06-13 12:37:00	155704	32.866	59.087	504.172	43.003	518.462	462.570	1.822	217.364	1003.893	45.834
2015-06-13 12:38:00	155705	32.944	59.139	531.413	42.929	541.600	467.278	1.970	208.650	1003.913	45.796
2015-06-13 12:39:00	155706	32.964	59.103	536.235	43.106	546.807	471.672	1.226	189.535	1003.913	45.835
2015-06-13 12:40:00	155707	32.920	59.788	521.999	43.368	537.071	475.491	1.275	173.427	1003.891	45.955
2015-06-13 12:41:00	155708	32.838	59.882	534.218	43.500	545.916	477.946	1.673	205.329	1003.915	46.137
2015-06-13 12:42:00	155709	32.876	59.880	521.941	43.564	536.647	483.383	1.328	212.861	1003.893	46.248
2015-06-13 12:43:00	155710	32.914	59.650	516.536	43.743	531.710	489.353	2.014	166.245	1003.890	46.368
2015-06-13 12:44:00	155711	32.780	60.073	518.143	43.436	533.683	497.538	2.018	184.763	1003.830	46.342
2015-06-13 12:45:00	155712	32.770	59.793	523.277	43.310	538.928	505.925	2.778	194.456	1003.838	46.412
2015-06-13 12:46:00	155713	32.805	58.852	534.448	42.930	549.857	514.584	2.706	189.059	1003.843	46.275
2015-06-13 12:47:00	155714	32.751	58.886	542.460	42.781	558.176	521.551	2.501	171.993	1003.780	45.862
2015-06-13 12:48:00	155715	32.583	60.470	546.072	42.482	564.309	527.108	3.239	177.081	1003.800	45.386
2015-06-13 12:49:00	155716	32.498	60.822	550.757	42.373	568.742	530.391	2.912	205.115	1003.772	45.200
2015-06-13 12:50:00	155717	32.508	60.930	555.703	42.367	568.626	525.617	2.330	217.948	1003.823	45.245
2015-06-13 12:51:00	155718	32.598	61.090	557.545	42.569	568.677	525.276	1.744	226.103	1003.807	45.370
2015-06-13 12:52:00	155719	32.709	60.685	559.005	42.964	567.745	524.422	0.753	217.018	1003.767	45.620
2015-06-13 12:53:00	155720	32.709	59.564	559.821	43.392	565.211	519.833	1.302	245.294	1003.816	45.834
2015-06-13 12:54:00	155721	32.668	58.895	567.543	43.632	567.977	513.485	1.855	227.799	1003.780	46.029
2015-06-13 12:55:00	155722	32.723	58.929	585.047	43.747	584.539	515.865	2.187	197.216	1003.759	46.126
2015-06-13 12:56:00	155723	32.805	59.475	598.622	43.814	598.117	517.677	2.128	206.909	1003.759	46.306
2015-06-13 12:57:00	155724	32.859	60.266	599.620	43.836	607.370	527.530	2.544	213.136	1003.761	46.454
2015-06-13 12:58:00	155725	32.916	60.450	609.528	43.757	623.790	538.344	2.355	216.370	1003.785	46.463
2015-06-13 12:59:00	155726	33.008	59.641	652.940	44.123	661.988	542.455	2.386	218.439	1003.764	46.606
2015-06-13 13:00:00	155727	33.122	60.015	717.094	44.816	718.364	544.736	1.794	216.694	1003.792	46.854
2015-06-13 13:01:00	155728	33.216	60.050	735.487	45.422	738.551	550.703	1.870	207.110	1003.692	47.426
2015-06-13 13:02:00	155729	33.284	59.925	864.084	46.670	857.158	554.629	0.809	237.898	1003.720	48.036
2015-06-13 13:03:00	155730	33.354	59.749	838.492	48.603	834.115	554.567	0.476	203.113	1003.677	49.053
2015-06-13 13:04:00	155731	33.461	59.076	876.059	50.222	870.895	554.652	1.186	170.694	1003.661	50.109
2015-06-13 13:05:00	155732	33.512	58.186	865.634	51.146	860.552	550.300	2.110	161.876	1003.675	51.140
2015-06-13 13:06:00	155733	33.561	58.284	955.864	52.008	946.417	546.069	1.209	168.166	1003.671	51.943
2015-06-13 13:07:00	155734	33.644	58.452	823.210	52.814	818.057	539.963	1.556	267.877	1003.656	52.840
2015-06-13 13:08:00	155735	33.677	59.560	756.638	52.999	759.707	543.690	0.975	247.116	1003.685	53.345
2015-06-13 13:09:00	155736	33.706	59.125	722.574	53.057	729.305	550.326	1.448	191.641	1003.668	53.680
2015-06-13 13:10:00	155737	33.761	58.872	711.508	52.758	718.639	555.186	2.179	171.313	1003.597	53.651
2015-06-13 13:11:00	155738	33.714	59.275	691.673	52.058	700.428	556.025	2.007	184.561	1003.635	53.472
2015-06-13 13:12:00	155739	33.749	58.524	680.878	51.978	691.281	558.568	1.199	182.698	1003.658	53.440
2015-06-13 13:13:00	155740	33.717	58.332	639.773	51.636	655.318	555.959	1.480	173.240	1003.575	53.257
2015-06-13 13:14:00	155741	33.684	58.230	628.631	51.324	645.667	553.460	1.310	152.170	1003.574	53.314
2015-06-13 13:15:00	155742	33.607	57.424	650.317	51.109	661.968	550.133	1.747	185.950	1003.596	53.004
2015-06-13 13:16:00	155743	33.626	56.414	713.044	51.191	712.521	546.865	2.193	174.865	1003.597	52.951
2015-06-13 13:17:00	155744	33.669	57.010	699.832	51.169	703.284	548.332	1.311	174.373	1003.552	52.962
2015-06-13 13:18:00	155745	33.765	56.522	675.217	51.258	687.773	559.139	1.729	203.594	1003.532	52.878
2015-06-13 13:19:00	155746	33.865	56.173	730.347	51.494	738.272	571.642	1.542	221.040	1003.523	52.928
2015-06-13 13:20:00	155747	33.904	56.293	759.855	51.872	767.602	581.194	2.408	212.376	1003.502	52.583
2015-06-13 13:21:00	155748	33.983	57.767	834.920	52.453	838.520	591.960	2.064	181.345	1003.548	52.840
2015-06-13 13:22:00	155749	34.056	58.304	880.943	52.898	881.460	597.661	1.540	199.764	1003.544	53.278
2015-06-13 13:23:00	155750	34.154	58.164	973.714	53.974	971.959	601.295	0.980	201.709	1003.466	53.823
2015-06-13 13:24:00	155751	34.245	56.366	1098.352	55.521	1092.278	595.633	1.759	193.694	1003.506	54.537
2015-06-13 13:25:00	155752	34.392	56.108	1219.771	57.145	1209.562	589.207	1.503	188.025	1003.520	55.627
2015-06-13 13:26:00	155753	34.500	55.978	1285.431	58.801	1292.072	577.727	1.218	189.583	1003.485	57.036
2015-06-13 13:27:00	155754	34.604	56.162	1202.276	60.601	1197.594	572.012	2.101	228.087	1003.528	58.716
2015-06-13 13:28:00	155755	34.780	56.515	1278.994	61.880	1308.804	576.810	1.703	241.093	1003.523	59.903
2015-06-13 13:29:00	155756	34.948	55.803	1288.602	63.021	1365.760	580.954	1.734	251.122	1003.484	60.834
2015-06-13 13:30:00	155757	35.023	56.013	1287.842	64.097	1394.264	590.039	0.477	264.125	1003.494	62.058
2015-06-13 13:31:00	155758	34.977	56.495	1287.248	65.384	1389.381	599.562	1.233	258.553	1003.540	63.600
2015-06-13 13:32:00	155759	35.064	57.249	1235.641	66.335	1262.214	607.963	1.905	263.412	1003.541	64.892
2015-06-13 13:33:00	155760	35.169	57.132	911.730	66.037	943.926	610.725	1.709	212.901	1003.460	65.355
2015-06-13 13:34:00	155761	35.232	57.271	766.737	64.224	810.452	615.811	2.359	178.812	1003.483	64.652
2015-06-13 13:35:00	155762	35.334	56.056	800.339	62.545	841.332	613.226	2.124	214.313	1003.476	63.813
2015-06-13 13:36:00	155763	35.426	55.746	1000.011	61.895	1027.220	605.463	1.863	195.551	1003.473	63.140
2015-06-13 13:37:00	155764	35.481	55.192	914.428	61.727	941.336	599.966	1.917	205.240	1003.479	62.803
2015-06-13 13:38:00	155765	35.639	55.348	987.339	61.501	1010.777	598.574	2.687	214.271	1003.498	62.255
2015-06-13 13:39:00	155766	35.817	54.936	1050.465	61.558	1069.783	587.979	1.980	218.183	1003.420	61.770
2015-06-13 13:40:00	155767	35.988	54.416	1073.066	61.908	1092.775	582.292	1.873	189.370	1003.489	61.774
2015-06-13 13:41:00	155768	36.028	54.071	1008.575	61.977	1026.267	575.487	1.762	176.018	1003.479	61.633
2015-06-13 13:42:00	155769	36.033	53.524	950.974	61.477	973.825	580.460	1.616	188.915	1003.447	61.618
2015-06-13 13:43:00	155770	36.023	53.613	1086.569	61.341	1104.820	576.067	1.661	182.845	1003.426	61.745
2015-06-13 13:44:00	155771	35.831	54.844	1075.677	61.486	1092.502	569.374	1.204	197.072	1003.412	61.891
2015-06-13 13:45:00	155772	35.858	54.304	696.538	61.728	733.233	569.707	1.564	227.263	1003.376	62.372
2015-06-13 13:46:00	155773	35.902	54.449	723.708	60.155	766.550	581.827	2.315	245.919	1003.330	61.964
2015-06-13 13:47:00	155774	35.934	53.855	714.159	59.056	752.321	582.650	2.334	239.223	1003.344	61.402
2015-06-13 13:48:00	155775	35.923	54.336	737.421	58.065	769.640	587.146	2.398	250.806	1003.320	60.428
2015-06-13 13:49:00	155776	35.852	54.383	736.997	57.193	767.286	584.810	2.335	255.161	1003.306	59.135
2015-06-13 13:50:00	155777	35.754	54.246	714.115	56.528	744.886	580.232	2.636	231.178	1003.298	58.105
2015-06-13 13:51:00	155778	35.677	54.107	697.090	56.033	728.628	576.782	1.902	229.713	1003.307	57.206
2015-06-13 13:52:00	155779	35.649	55.614	632.011	55.369	669.361	573.424	1.891	224.547	1003.272	56.496
2015-06-13 13:53:00	155780	35.643	55.766	603.932	54.664	643.513	571.920	1.406	213.411	1003.288	55.820
2015-06-13 13:54:00	155781	35.621	55.127	591.629	53.904	628.197	566.657	1.563	221.249	1003.300	54.976
2015-06-13 13:55:00	155782	35.574	55.482	585.860	53.150	619.703	562.714	2.151	207.658	1003.304	54.361
2015-06-13 13:56:00	155783	35.474	55.874	583.364	52.496	617.266	563.313	2.482	216.595	1003.278	53.762
2015-06-13 13:57:00	155784	35.330	55.639	585.774	51.565	621.475	564.389	2.772	204.387	1003.233	52.913
2015-06-13 13:58:00	155785	35.204	56.882	584.715	51.016	621.303	559.277	2.574	202.814	1003.290	52.325
2015-06-13 13:59:00	155786	35.103	57.023	578.274	50.676	612.521	549.482	2.029	212.967	1003.166	51.757
2015-06-13 14:00:00	155787	34.966	58.570	570.964	50.213	600.490	538.699	2.358	183.620	1003.178	51.151
2015-06-13 14:01:00	155788	34.867	58.867	550.562	49.628	580.970	531.732	2.180	199.524	1003.164	50.729
2015-06-13 14:02:00	155789	34.780	59.048	534.806	49.250	566.002	525.446	2.238	209.740	1003.199	50.340
2015-06-13 14:03:00	155790	34.686	59.602	523.815	48.896	553.261	516.375	1.413	205.591	1003.151	49.983
2015-06-13 14:04:00	155791	34.598	59.931	518.033	48.676	543.534	507.601	1.823	228.625	1003.131	49.696
2015-06-13 14:05:00	155792	34.463	60.942	524.337	48.044	547.729	503.554	2.625	264.366	1003.044	49.100
2015-06-13 14:06:00	155793	34.215	61.542	519.199	47.452	544.092	499.297	2.877	264.275	1003.006	48.394
2015-06-13 14:07:00	155794	33.923	62.258	510.458	46.766	538.428	494.577	3.296	250.349	1003.001	47.635
2015-06-13 14:08:00	155795	33.657	63.189	504.766	46.220	532.607	485.020	3.875	250.830	1002.920	47.027
2015-06-13 14:09:00	155796	33.407	63.804	494.950	45.605	522.247	473.632	3.460	258.727	1002.963	46.239
2015-06-13 14:10:00	155797	33.147	64.470	484.289	45.083	511.765	463.873	2.873	248.293	1002.903	45.580
2015-06-13 14:11:00	155798	32.951	63.623	477.347	44.714	502.308	453.013	2.449	217.581	1002.931	45.173
2015-06-13 14:12:00	155799	32.887	63.821	472.954	44.647	492.417	443.178	2.031	229.482	1002.927	45.078
2015-06-13 14:13:00	155800	32.885	64.023	467.996	44.523	481.301	434.394	1.879	218.625	1002.905	45.132
2015-06-13 14:14:00	155801	32.840	64.546	455.598	44.352	465.432	423.388	1.527	225.968	1002.947	44.850
2015-06-13 14:15:00	155802	32.815	65.369	451.013	44.114	458.453	413.646	3.007	246.049	1002.968	44.653
2015-06-13 14:16:00	155803	32.765	64.461	456.411	43.863	460.470	405.303	3.185	226.207	1002.870	44.458
2015-06-13 14:17:00	155804	32.724	64.873	455.784	43.738	458.745	395.703	1.644	216.807	1002.955	44.333
2015-06-13 14:18:00	155805	32.734	65.215	451.747	43.795	450.710	380.274	2.021	217.952	1002.943	44.350
2015-06-13 14:19:00	155806	32.779	65.104	450.224	43.760	445.137	363.271	2.805	236.752	1002.875	44.270
2015-06-13 14:20:00	155807	32.777	65.080	398.788	43.548	397.519	345.992	2.224	229.373	1002.889	44.203
2015-06-13 14:21:00	155808	32.752	64.839	363.933	43.152	364.821	332.852	1.701	209.921	1002.921	43.958
2015-06-13 14:22:00	155809	32.763	65.530	345.215	42.744	344.627	321.008	1.378	226.678	1002.895	43.699
2015-06-13 14:23:00	155810	32.757	65.989	330.804	42.318	329.291	311.753	2.402	230.149	1002.844	43.395
2015-06-13 14:24:00	155811	32.751	66.240	318.644	41.868	316.712	302.757	2.919	245.850	1002.817	43.016
2015-06-13 14:25:00	155812	32.679	66.275	307.574	41.288	305.331	294.200	2.314	239.090	1002.840	42.455
2015-06-13 14:26:00	155813	32.609	66.934	297.000	40.954	294.561	284.332	1.999	236.841	1002.875	42.013
2015-06-13 14:27:00	155814	32.499	67.645	286.267	40.477	284.712	275.814	2.742	243.467	1002.872	41.545
2015-06-13 14:28:00	155815	32.354	67.992	276.286	39.975	274.903	268.014	2.032	233.572	1002.816	41.091
2015-06-13 14:29:00	155816	32.276	67.703	266.150	39.670	264.398	258.505	2.411	219.834	1002.831	40.780
2015-06-13 14:30:00	155817	32.239	67.936	256.787	39.338	254.896	250.169	2.262	204.294	1002.883	40.439
2015-06-13 14:31:00	155818	32.219	67.816	249.443	39.053	246.183	242.452	2.437	214.734	1002.854	40.146
2015-06-13 14:32:00	155819	32.199	67.713	243.144	38.778	239.267	236.657	2.338	193.847	1002.830	39.757
2015-06-13 14:33:00	155820	32.174	68.147	238.025	38.537	233.964	232.458	1.538	211.742	1002.835	39.465
2015-06-13 14:34:00	155821	32.155	68.258	235.273	38.248	230.488	229.427	2.980	239.798	1002.783	39.263
2015-06-13 14:35:00	155822	32.092	68.305	234.182	37.866	230.160	228.032	2.887	242.931	1002.836	38.874
2015-06-13 14:36:00	155823	32.008	67.654	233.638	37.596	229.446	226.190	2.281	237.232	1002.757	38.641
2015-06-13 14:37:00	155824	31.974	69.130	234.230	37.429	227.927	223.899	2.287	233.646	1002.702	38.422
2015-06-13 14:38:00	155825	31.911	69.312	233.421	37.317	225.747	220.813	1.714	222.882	1002.699	38.229
2015-06-13 14:39:00	155826	31.849	70.047	231.952	37.226	222.523	217.167	1.187	240.385	1002.641	38.065
2015-06-13 14:40:00	155827	31.796	70.620	229.652	37.064	219.822	214.630	1.663	256.034	1002.627	37.924
2015-06-13 14:41:00	155828	31.710	70.857	227.135	36.954	217.275	213.551	1.802	224.739	1002.590	37.809
2015-06-13 14:42:00	155829	31.648	70.639	223.345	36.960	212.932	210.547	0.873	204.659	1002.524	37.808
2015-06-13 14:43:00	155830	31.636	71.161	219.055	36.992	209.027	207.391	1.280	233.700	1002.567	37.797
2015-06-13 14:44:00	155831	31.604	71.793	214.509	36.788	206.254	204.522	1.989	263.501	1002.515	37.659
2015-06-13 14:45:00	155832	31.516	72.564	211.469	36.538	205.385	202.479	2.255	245.296	1002.512	37.436
2015-06-13 14:46:00	155833	31.434	72.098	208.773	36.357	203.455	199.430	1.369	222.227	1002.497	37.299
2015-06-13 14:47:00	155834	31.392	72.336	205.994	36.254	200.427	196.571	1.413	239.441	1002.468	37.264
2015-06-13 14:48:00	155835	31.357	72.275	204.002	36.155	198.606	195.185	2.116	237.835	1002.481	37.209
2015-06-13 14:49:00	155836	31.331	72.736	202.966	36.007	197.718	194.246	1.916	248.847	1002.426	37.074
2015-06-13 14:50:00	155837	31.270	72.883	203.240	35.876	197.451	194.962	1.639	247.206	1002.388	36.918
2015-06-13 14:51:00	155838	31.213	72.952	203.950	35.765	197.890	195.763	2.221	247.253	1002.323	36.811
2015-06-13 14:52:00	155839	31.174	73.590	204.654	35.686	198.992	197.522	1.490	232.512	1002.329	36.729
2015-06-13 14:53:00	155840	31.142	73.710	204.545	35.654	197.643	196.422	2.070	245.497	1002.337	36.689
2015-06-13 14:54:00	155841	31.109	73.913	202.957	35.528	194.732	193.691	2.334	251.839	1002.317	36.554
2015-06-13 14:55:00	155842	31.050	74.293	201.307	35.400	192.567	190.604	2.575	256.952	1002.324	36.378
2015-06-13 14:56:00	155843	30.934	74.488	199.582	35.194	192.191	190.068	2.696	263.266	1002.283	36.147
2015-06-13 14:57:00	155844	30.820	75.223	198.819	35.021	193.031	191.608	2.359	255.482	1002.279	35.975
2015-06-13 14:58:00	155845	30.737	75.402	198.971	34.924	193.172	192.841	2.377	258.062	1002.264	35.821
2015-06-13 14:59:00	155846	30.677	75.590	199.767	34.884	193.170	192.117	2.137	250.403	1002.337	35.749
2015-06-13 15:00:00	155847	30.640	75.956	201.495	34.886	193.795	191.872	1.900	228.276	1002.289	35.699
2015-06-13 15:01:00	155848	30.632	75.819	205.176	34.939	196.442	193.703	1.640	242.903	1002.270	35.692
2015-06-13 15:02:00	155849	30.634	75.565	207.942	35.016	197.851	195.078	1.741	222.206	1002.289	35.747
2015-06-13 15:03:00	155850	30.666	75.771	209.365	35.123	199.661	196.263	1.707	217.852	1002.334	35.869
2015-06-13 15:04:00	155851	30.713	75.397	209.444	35.274	199.871	196.561	1.671	236.178	1002.281	36.067
2015-06-13 15:05:00	155852	30.744	74.965	207.557	35.359	198.422	195.166	2.196	243.970	1002.292	36.084
2015-06-13 15:06:00	155853	30.752	75.092	202.889	35.335	194.403	190.515	1.828	231.210	1002.254	36.047
2015-06-13 15:07:00	155854	30.775	74.326	196.525	35.342	187.514	182.789	2.056	215.903	1002.234	36.057
2015-06-13 15:08:00	155855	30.794	73.237	189.558	35.267	181.357	176.781	2.497	218.156	1002.295	36.021
2015-06-13 15:09:00	155856	30.804	72.707	183.830	35.151	176.143	171.666	2.251	208.292	1002.306	35.901
2015-06-13 15:10:00	155857	30.831	73.993	179.316	35.090	171.800	168.230	2.015	195.980	1002.306	35.870
2015-06-13 15:11:00	155858	30.809	74.755	175.121	35.011	166.784	163.910	1.530	213.404	1002.312	35.770
2015-06-13 15:12:00	155859	30.805	74.071	171.319	34.969	161.970	160.065	1.174	210.226	1002.303	35.758
2015-06-13 15:13:00	155860	30.836	74.059	167.211	34.928	157.283	155.930	1.500	238.316	1002.236	35.759
2015-06-13 15:14:00	155861	30.855	74.053	164.728	34.832	153.752	152.649	2.275	238.240	1002.307	35.698
2015-06-13 15:15:00	155862	30.849	73.739	161.906	34.674	151.257	150.281	1.998	241.741	1002.296	35.601
2015-06-13 15:16:00	155863	30.834	73.792	158.454	34.541	148.114	147.615	2.233	226.481	1002.269	35.491
2015-06-13 15:17:00	155864	30.807	72.956	154.375	34.380	144.511	144.299	1.689	207.712	1002.296	35.330
2015-06-13 15:18:00	155865	30.752	74.779	150.421	34.248	142.148	142.271	2.179	185.975	1002.301	35.191
2015-06-13 15:19:00	155866	30.690	73.890	150.001	34.155	142.116	142.464	2.085	224.235	1002.290	35.107
2015-06-13 15:20:00	155867	30.669	73.747	154.393	34.092	146.284	145.298	2.552	210.694	1002.265	35.026
2015-06-13 15:21:00	155868	30.655	73.165	158.400	34.018	149.544	146.728	1.944	222.993	1002.248	34.891
2015-06-13 15:22:00	155869	30.622	73.657	160.968	33.888	150.565	146.971	2.405	209.840	1002.212	34.664
2015-06-13 15:23:00	155870	30.581	74.151	163.455	33.810	151.506	147.280	2.570	201.434	1002.200	34.597
2015-06-13 15:24:00	155871	30.569	75.063	167.613	33.782	155.718	150.477	2.290	208.873	1002.220	34.570
2015-06-13 15:25:00	155872	30.541	73.918	173.927	33.754	162.730	156.679	2.363	213.046	1002.163	34.535
2015-06-13 15:26:00	155873	30.529	73.545	182.642	33.835	172.386	164.924	2.309	206.929	1002.163	34.561
2015-06-13 15:27:00	155874	30.532	74.313	191.092	33.939	180.577	171.307	2.641	196.336	1002.129	34.621
2015-06-13 15:28:00	155875	30.526	74.626	194.468	34.098	183.123	175.674	2.734	187.819	1002.101	34.643
2015-06-13 15:29:00	155876	30.489	75.344	196.982	34.235	185.796	180.170	2.633	195.386	1002.046	34.667
2015-06-13 15:30:00	155877	30.467	75.179	204.422	34.362	193.811	185.894	2.069	201.754	1002.076	34.717
2015-06-13 15:31:00	155878	30.461	74.337	210.591	34.490	199.579	190.815	2.074	213.609	1002.062	34.848
2015-06-13 15:32:00	155879	30.480	74.208	214.594	34.631	202.591	195.058	1.143	175.670	1002.059	34.962
2015-06-13 15:33:00	155880	30.513	75.152	218.182	34.755	206.383	196.403	1.684	194.283	1002.025	35.116
2015-06-13 15:34:00	155881	30.528	74.119	219.330	34.809	208.811	199.581	2.227	222.957	1002.027	35.273
2015-06-13 15:35:00	155882	30.531	74.932	222.643	34.900	209.655	201.393	2.527	185.270	1002.007	35.355
2015-06-13 15:36:00	155883	30.509	75.199	230.639	34.990	220.689	209.080	1.449	196.857	1002.000	35.442
2015-06-13 15:37:00	155884	30.523	75.362	243.063	35.203	233.527	218.046	0.832	217.623	1002.018	35.580
2015-06-13 15:38:00	155885	30.536	75.348	253.579	35.429	240.444	223.497	0.757	174.184	1002.003	35.756
2015-06-13 15:39:00	155886	30.528	74.957	259.385	35.664	247.931	230.327	1.432	240.022	1002.048	36.025
2015-06-13 15:40:00	155887	30.559	74.646	263.549	35.906	252.104	234.686	2.042	209.930	1002.020	36.281
2015-06-13 15:41:00	155888	30.602	75.042	267.983	36.097	253.628	238.073	2.178	187.051	1002.005	36.474
2015-06-13 15:42:00	155889	30.589	75.026	274.000	36.155	259.819	246.059	1.850	191.132	1002.012	36.578
2015-06-13 15:43:00	155890	30.596	75.127	277.362	36.286	264.647	250.744	0.978	211.271	1001.978	36.784
2015-06-13 15:44:00	155891	30.634	75.047	275.671	36.566	261.668	247.833	1.303	189.829	1002.002	37.109
2015-06-13 15:45:00	155892	30.669	74.669	274.253	36.718	260.351	246.042	1.904	204.739	1001.894	37.346
2015-06-13 15:46:00	155893	30.691	74.773	274.602	36.834	261.650	246.555	2.261	200.542	1001.949	37.500
2015-06-13 15:47:00	155894	30.714	74.537	276.534	36.907	263.108	247.767	1.626	227.122	1001.905	37.541
2015-06-13 15:48:00	155895	30.727	74.080	277.458	36.991	264.700	250.032	1.684	219.651	1001.900	37.602
2015-06-13 15:49:00	155896	30.755	74.710	277.976	37.128	265.213	252.977	1.695	172.202	1001.852	37.746
2015-06-13 15:50:00	155897	30.751	74.894	275.875	37.159	263.525	252.796	1.059	192.052	1001.815	37.812
2015-06-13 15:51:00	155898	30.788	75.073	269.134	37.248	255.046	246.423	1.833	224.423	1001.849	37.871
2015-06-13 15:52:00	155899	30.815	74.867	257.331	37.138	242.179	237.834	1.438	256.566	1001.906	37.831
2015-06-13 15:53:00	155900	30.796	74.938	245.095	37.041	232.094	228.138	1.849	249.482	1001.866	37.792
2015-06-13 15:54:00	155901	30.769	75.168	233.944	36.878	221.860	217.270	2.202	260.733	1001.897	37.695
2015-06-13 15:55:00	155902	30.713	75.291	223.322	36.625	211.602	206.947	1.629	254.607	1001.913	37.528
2015-06-13 15:56:00	155903	30.668	75.563	214.396	36.450	203.894	198.010	1.446	241.750	1001.957	37.372
2015-06-13 15:57:00	155904	30.640	75.758	206.699	36.232	196.648	189.331	1.603	238.272	1001.898	37.234
2015-06-13 15:58:00	155905	30.607	75.969	199.901	36.050	190.701	182.455	1.317	251.785	1001.981	37.083
2015-06-13 15:59:00	155906	30.587	76.223	193.071	35.957	183.379	175.502	1.577	221.281	1001.972	36.978
2015-06-13 16:00:00	155907	30.575	75.381	187.075	35.748	178.341	169.889	1.455	232.259	1001.966	36.823
2015-06-13 16:01:00	155908	30.558	74.867	180.450	35.581	172.162	164.607	1.967	197.757	1001.913	36.751
2015-06-13 16:02:00	155909	30.586	75.260	172.819	35.460	164.432	158.501	1.306	199.204	1001.984	36.617
2015-06-13 16:03:00	155910	30.621	75.349	164.563	35.338	154.818	150.556	1.337	229.173	1001.972	36.507
